txt,label,distance,intent,annotated_txt
Sim que dizer que so quando a pessoa tinver grave ai vcs fazem alguma coisa?,89,0.1656390220112277,inform_symptoms,Sim que dizer que so quando a pessoa tinver grave ai vcs fazem alguma coisa?
Ta certo Obrigada pela a ajuda,1,0.3280086908386471,greeting,Ta certo Obrigada pela a ajuda
"Passei 3dias com frebre, mal estar a frebe passou e o mal esta tbm mas agora estou com uma falta de ar pequena e nao sinto cheiro e nem gosto de nada.",77,0.1108993226231289,inform_symptoms,"Passei 3dias com frebre, [mal estar](SINTOMA) a frebe passou e o mal esta tbm mas agora estou com uma [falta de ar](SINTOMA) pequena e nao sinto cheiro e nem gosto de nada."
O que faço estou com a garganta doendo tbm,89,0.1972140170864132,inform_symptoms,O que faço estou com a [garganta](SINTOMA) doendo tbm
Eu trabalho tem algum problema,35,0.2604672192260742,inform_symptoms,Eu trabalho tem algum problema
E remédio o que tomar,60,0.1138259879241659,request_inform,E remédio o que tomar
Trabalho numa padaria,28,0.3950029056892761,inform_symptoms,Trabalho numa padaria
Mas preciso de atestado,43,0.1665785631419043,inform_symptoms,Mas preciso de atestado
Não obg Naiara,30,0.1086632168139257,inform_symptoms,Não obg Naiara
Sentiu hj pela manhã,1,0.159309406854009,greeting,Sentiu hj pela manhã
Agradeço mto,33,0.6835609303102874,inform_symptoms,Agradeço mto
Vou fica em isolamento,46,0.3131183011191041,inform,Vou fica em isolamento
E fazer tudo certo,57,0.2512230321025649,greeting,E fazer tudo certo
Mto obg,33,0.460907752893364,inform_symptoms,Mto obg
Em questão da gravidez,46,0.2157610613388891,inform,Em questão da gravidez
Isso pode prejudicar ?,34,0.2562658762169961,request_inform,Isso pode prejudicar ?
Os postos de saúde,43,0.2186575580946606,inform_symptoms,Os postos de saúde
Não está atendendo,68,0.1004639303889147,inform_symptoms,Não está atendendo
Obg mais uma vez,53,0.2015133345226563,inform_symptoms,Obg mais uma vez
Meu esposo estava com tosse febre e doe  no corpo,26,0.1946134586616482,inform_symptoms,Meu esposo estava com tosse febre e doe  no corpo
Ele ja está com 5 suas assim,68,0.2542796590343704,inform_symptoms,Ele ja está com 5 suas assim
A tosse passou mais ta so um pouco,47,0.3375836733645704,request_inform,A [tosse](SINTOMA) passou mais ta so um pouco
Mais a febre ainda persistem,53,0.3285010899959386,inform_symptoms,Mais a [febre](SINTOMA) ainda persistem
Eu estou com dor na garganta e não estou sentindo olfato e paladar,15,0.150737192879363,inform_symptoms,Eu estou com dor na [garganta](SINTOMA) e não estou sentindo olfato e paladar
Ficar ocilando sobe e desce,4,0.2633434720278867,inform_medicine,Ficar ocilando sobe e desce
Não tenho termometro....,76,0.1294759859264272,inform_medicine,Não tenho termometro....
Dor na garganta e falta de olfato e paladar,50,0.1294541168619595,inform_symptoms,Dor na garganta e falta de olfato e paladar
Ele está tomando amoxilina,68,0.1805411963770108,inform_symptoms,Ele está tomando amoxilina
"sim, é isso",19,0.2815542878113453,request_inform,"sim, é isso"
"começou ontem, só que hoje já deu uma melhorada",75,0.1612359825992306,inform_symptoms,"começou ontem, só que hoje já deu uma melhorada"
"as básicas, sinusite, rinite",76,0.1151615574615422,inform_medicine,"as básicas, [sinusite](SINTOMA), [rinite](SINTOMA)"
"só tosse fraca, um pouco de dor de garganta, corrida sim",86,0.1425382895797768,inform_symptoms,"só [tosse](SINTOMA) fraca, um pouco de [dor de garganta](SINTOMA), corrida sim"
"não, só isso",63,0.1249146984701555,inform,"não, só isso"
Quero saber se estou com covid ou não,16,0.156271018978143,inform_symptoms,Quero saber se estou com covid ou não
"Achava que estava com uma crise de garganta normal, mas há três dias perdi o olfato e paladar",9,0.0956642218260751,inform_symptoms,"Achava que estava com uma crise de [garganta](SINTOMA) normal, mas há três dias perdi o olfato e paladar"
"Já estava de quarentena, agora estou isolada no quarto pois meus pais são do grupo de riscos",87,0.1679776642541808,inform_symptoms,"Já estava de quarentena, agora estou isolada no quarto pois meus pais são do grupo de riscos"
"Tive febre no primeiro dia, calafrios nos dois seguintes, muita fraqueza, e nos sétimo e oitavo dia tive diarreia",5,0.231066212811125,inform_symptoms,"Tive [febre](SINTOMA) no primeiro dia, calafrios nos dois seguintes, muita [fraqueza](SINTOMA), e nos sétimo e oitavo dia tive diarreia"
Tomei 5 dias de azitromicina,87,0.213878130125936,inform_symptoms,Tomei 5 dias de azitromicina
"E há três dias, perdi totalmente o olfato, mesmo sem estar com nariz entupido e perdi o paladar",9,0.1278208816186792,inform_symptoms,"E há três dias, perdi totalmente o olfato, mesmo [sem estar](SINTOMA) com [nariz](SINTOMA) entupido e perdi o paladar"
"Hoje estou bem, só quero saber se o olfato e o paladar voltam ao normal",60,0.1085844754415901,request_inform,"Hoje estou bem, só quero saber se o olfato e o paladar voltam ao normal"
Em nenhum momento tive falta de ar,41,0.1190372065294986,inform_symptoms,Em nenhum momento tive [falta de ar](SINTOMA)
"Não tenho doença pré existente, não bebo, não fumo, faço exames regulares, acredito q não sou do grupo de risco",16,0.1362200927869472,inform_symptoms,"Não tenho doença pré existente, não bebo, não fumo, faço exames regulares, acredito q não sou do grupo de risco"
"Fui ao médico, psiquiatra, a segunda antes de começar os sintomas",77,0.2315194167807434,inform_symptoms,"Fui ao médico, psiquiatra, a segunda antes de começar os sintomas"
"Acredito q peguei lá, pois não havia saído de casa, meus remédios tinha acabado e eu precisava da receita",50,0.1573122697147946,inform_symptoms,"Acredito q peguei lá, pois não havia saído de casa, meus remédios tinha acabado e eu precisava da receita"
Só que antes de ficar isolada no quarto,77,0.159471347739163,inform_symptoms,Só que antes de ficar isolada no quarto
To preocupada se passei para a família,52,0.2740965758637488,inform_symptoms,To preocupada se passei para a família
Pq antes de desaparecer o olfato e paladar,50,0.1348751106928839,inform_symptoms,Pq antes de desaparecer o olfato e paladar
Estava agindo como uma crise de garganta,43,0.1621093609695318,inform_symptoms,Estava agindo como uma crise de [garganta](SINTOMA)
Estou com idosos correndo risco de se contaminar,77,0.1738156938297822,inform_symptoms,Estou com idosos correndo risco de se contaminar
"Boa tarde! Tenho uma idosa de 84 anos e vivi na rua ,na mesma casa tem mais 2 idosos e o restante são idosos que vão passear lá  Idosos que moram na casa são 3  Uma de 89,outra de 84 e a mais nova de 74. O marido da idosa de 89 tem 80 e está vindo de quixeramobim pra vela não usa máscara , a outra que vem passear também tem 75 também não segue os cuidados. Já falei, levei máscara , a idosa que sai direto de casa tem o hábito de abraçar , beijar e dá a mão pra todo mundo! Ela é lúcida mas às vezes tem algum momento de demência , rir de tudo e acha que o que tá acontecendo é besteira  Elas vivem só , não querem",77,0.0445156818362014,inform_symptoms,"Boa tarde! Tenho uma idosa de 84 anos e vivi na rua ,na mesma casa tem mais 2 idosos e o restante são idosos que vão passear lá  Idosos que moram na casa são 3  Uma de 89,outra de 84 e a mais nova de 74. O marido da idosa de 89 tem 80 e está vindo de quixeramobim pra vela não usa máscara , a outra que vem passear também tem 75 também não segue os cuidados. Já falei, levei máscara , a idosa que sai direto de casa tem o hábito de abraçar , beijar e dá a mão pra todo mundo! Ela é lúcida mas às vezes tem algum momento de [demência](SINTOMA) , rir de tudo e acha que o que tá acontecendo é besteira  Elas vivem só , não querem"
Acabei de enviar,43,0.1841300329654196,inform_symptoms,Acabei de enviar
"Mãe , tia que me criou, tio,",59,0.2213043463786244,inform_symptoms,"Mãe , tia que me criou, tio,"
Estamos abalados emocionalmente,42,0.2850205971043337,inform_symptoms,Estamos abalados emocionalmente
"Sim, meus dois irmão",22,0.3938635649563946,inform,"Sim, meus dois irmão"
Não pelo contrário estão ajudando,30,0.1305554316518025,inform_symptoms,Não pelo contrário estão ajudando
"Não posso tá lá , meu genrro é. Médico e vem aqui em casa, por isso não posso ir",49,0.1135189885611598,inform_symptoms,"Não posso tá lá , meu genrro é. Médico e vem aqui em casa, por isso não posso ir"
"Já , elas ver os jornais, são orientadas",7,0.286614216014854,inform,"Já , elas ver os jornais, são orientadas"
Não sabemos mais o que fazer,16,0.086413700805545,inform_symptoms,Não sabemos mais o que fazer
Choro todos os dias!,7,0.1433310343969051,inform,Choro todos os dias!
"Elas têm máscaras , falamos, mas aqui não tem os cuidados das autoridades de está colocando eles pra casa",56,0.1159361798416671,inform_symptoms,"Elas têm máscaras , falamos, mas aqui não tem os cuidados das autoridades de está colocando eles pra casa"
"Como assim doutora, cuidar de sí ?",77,0.194124704044417,inform_symptoms,"Como assim doutora, cuidar de sí ?"
"Triste, tenho medo de perder todos eles!",56,0.1663485659619271,inform_symptoms,"Triste, tenho medo de perder todos eles!"
"Essa semana vou passar 15 dias sem ver minha filha, mandei ela é meu genrro ficarem em casa porque o cunhado dela está com todos sintomas de covid",9,0.0860698822512454,inform_symptoms,"Essa semana vou passar 15 dias sem ver minha filha, mandei ela é meu genrro ficarem em casa porque o cunhado dela está com todos sintomas de covid"
Meu esposo já tem quase 60,82,0.2566862109362514,inform_symptoms,Meu esposo já tem quase 60
"Via, 2x por semana",89,0.3299537300701135,inform_symptoms,"Via, 2x por semana"
"Perdi um primo 46 anos Rompimento da aorta coronária , tento ser forte pois a esposa e o menino estão precisando de ajuda psicológica",77,0.1389894061326884,inform_symptoms,"Perdi um primo 46 anos Rompimento da aorta coronária , tento ser forte pois a esposa e o menino estão precisando de ajuda psicológica"
Eu preciso de um psicólogo pra eles O luto é patológico e o temor do Corona está acabando com eles,9,0.1097420250124543,inform_symptoms,Eu preciso de um psicólogo pra eles O luto é patológico e o temor do Corona está acabando com eles
Estou orientando quanto o vírus por que a viúva é diabética,89,0.0830348036935437,inform_symptoms,Estou orientando quanto o vírus por que a viúva é diabética
Estou aguardando vaga virtual com uma psicóloga pra eles,74,0.2592847851389541,inform_symptoms,Estou aguardando vaga virtual com uma psicóloga pra eles
Preciso de alguém pra ir na casa das minhas bichinhas,43,0.2094280533151027,inform_symptoms,Preciso de alguém pra ir na casa das minhas bichinhas
Sou técnica de enfermagem  Aguardando a um ano aposentadoria,77,0.1785910361193063,inform_symptoms,Sou técnica de enfermagem  Aguardando a um ano aposentadoria
Nossa família toda é assim!,19,0.2058650451407467,request_inform,Nossa família toda é assim!
Gosta de ajudar outras pessoas,43,0.2304149552213337,inform_symptoms,Gosta de ajudar outras pessoas
"Queria  a polícia pra dar uma orientação , possa ser que eles acreditem, pois já que não conhecem",75,0.0981613176410389,inform_symptoms,"Queria  a polícia pra dar uma orientação , possa ser que eles acreditem, pois já que não conhecem"
Não! Porque eles se acostumaram com minha tia sendo a cabeça da família,9,0.1483782731866496,inform_symptoms,Não! Porque eles se acostumaram com minha tia sendo a cabeça da família
Sim! Sim,22,0.1196701544628815,inform,Sim! Sim
"""Se precisar financeiramente sim! Mas atitudes como levar a médico acompanhar, orienta pra procurar os serviços de saúde """"somos  nós""""""",77,0.1397890835998743,inform_symptoms,"""Se precisar financeiramente sim! Mas atitudes como levar a médico acompanhar, orienta pra procurar os serviços de saúde """"somos  nós"""""""
Ela ainda hoje leva os outros irmãos para os médicos. Ela acha que todos nós iremos ter que morrer ou de uma coisa ou de outra! Ela era da saúde,56,0.1119723706757136,inform_symptoms,Ela ainda hoje leva os outros irmãos para os médicos. Ela acha que todos nós iremos ter que morrer ou de uma coisa ou de outra! Ela era da saúde
É minha única esperança,62,0.1481388734733926,inform_symptoms,É minha única esperança
Ela é tão forte que é ela que abre a cova pra enterrar nossos mortos e acha natural e não chora,9,0.1268654231529673,inform_symptoms,Ela é tão forte que é ela que abre a cova pra enterrar nossos mortos e acha natural e não chora
Diz que assim mesmo a vida! Uns nascendo outros morrendo,75,0.213299974399894,inform_symptoms,Diz que assim mesmo a vida! Uns nascendo outros morrendo
"São sutomos mesmo, por isso não tiro eles pra vir morar comigo, apenas faço adaptações pra que eles sintam se bem na casinha deles",75,0.1373183401349262,inform_symptoms,"São sutomos mesmo, por isso não tiro eles pra vir morar comigo, apenas faço adaptações pra que eles sintam se bem na casinha deles"
Faz sim! Mas eu temo perde los todos de uma vez! Eu amo meus idosos. Elas choram e vão buscar as outras pra passar lá na casa delas!,24,0.1427070420948067,inform,Faz sim! Mas eu temo perde los todos de uma vez! Eu amo meus idosos. Elas choram e vão buscar as outras pra passar lá na casa delas!
Obrigada assim mesmo por a atenção e Jesus te lave com o sangue do cordeiro e te cubra de saúde,5,0.132918443157838,inform_symptoms,Obrigada assim mesmo por a atenção e Jesus te lave com o sangue do cordeiro e te cubra de saúde
Tem não! Foi difícil eu até fazer o controle no velório,49,0.1864424763795806,inform_symptoms,Tem não! Foi difícil eu até fazer o controle no velório
Fica com Deus! Thau!,12,0.2159528940665901,greeting,Fica com Deus! Thau!
"Estou sentindo fortes dores no corpo, perdi 100% do olfato, e sinto  que tô com catarro",5,0.1366413549909393,inform_symptoms,"Estou sentindo fortes dores no corpo, perdi 100% do olfato, e sinto  que tô com [catarro](SINTOMA)"
"-30 anos  -Uso um ansiolítico  -Não tive contato com ninguém contaminado  -As dores são desde segunda feira  -Não tive febre bem falta de ar  -Tive nariz entupido, espirro, prostração.",77,0.2975994958675215,inform_symptoms,"-30 anos  -Uso um ansiolítico  -Não tive contato com ninguém contaminado  -As [dores](SINTOMA) são desde segunda feira  -Não tive [febre](SINTOMA) bem [falta de ar](SINTOMA)  -Tive [nariz](SINTOMA) entupido, espirro, [prostração](SINTOMA)."
Essa sensação de catarro no peito é significante?,77,0.2034400196126989,inform_symptoms,Essa sensação de [catarro](SINTOMA) no peito é significante?
Certo obrigado pela atenção um bom dia a ti,70,0.2159683123892419,greeting,Certo obrigado pela atenção um bom dia a ti
"Desde ontem apresentei um quadro gripal, com dor no corpo, febre (variando de 37° a 38°), dor na cabeça, falta de paladar e olfato e coriza. Em casa, tenho 2 pessoas do grupo de risco, idosos, hipertensos e diabéticos.  Quais as medidas que devo tomar?",50,0.0857370154978417,inform_symptoms,"Desde ontem apresentei um quadro gripal, com [dor](SINTOMA) no corpo, [febre](SINTOMA) (variando de 37° a 38°), dor na cabeça, falta de paladar e olfato e coriza. Em casa, tenho 2 pessoas do grupo de risco, idosos, hipertensos e diabéticos.  Quais as medidas que devo tomar?"
Sou marido da edinefabia,38,0.3059691494854977,inform,Sou marido da edinefabia
O número que mandei pra vc e dela por gentileza repassar a informação pra ela,9,0.162213289424554,inform_symptoms,O número que mandei pra vc e dela por gentileza repassar a informação pra ela
Pra ela,67,0.2564173687950382,inform_medicine,Pra ela
"Vc pode se comunicar com ela ,ela vai falar melhor que ela está sentido",75,0.1669788956855964,inform_symptoms,"Vc pode se comunicar com ela ,ela vai falar melhor que ela está sentido"
Repassei pra ela fazer o atendimento,67,0.2585198539793427,inform_medicine,Repassei pra ela fazer o atendimento
No meu caso já estou mas de uma semana,77,0.1377729778182949,inform_symptoms,No meu caso já estou mas de uma semana
No começo deu febre depois só dor no peito,63,0.3360427953834483,inform,No começo deu [febre](SINTOMA) depois só [dor no peito](SINTOMA)
No dia 21/ 04,85,0.3572172011128898,inform,No dia 21/ 04
Tira uma dúvida com que eu tô falando e  virtual e real,5,0.1612271810930519,inform_symptoms,Tira uma dúvida com que eu tô falando e  virtual e real
Não só no peito,63,0.1668676393032775,inform,Não só no peito
Quando eu respiro dá uma agonia,6,0.1983196953130983,inform_symptoms,Quando eu respiro dá uma agonia
Mas já hoje com a medicação já melhorou muito,74,0.2215461731675589,inform_symptoms,Mas já hoje com a medicação já melhorou muito
Tá vá tomando Dipirona 1G,51,0.3469289719175733,greeting,Tá vá tomando Dipirona 1G
"Por favor me ajuda, estou com febre tosse e cansaço, dores no corpo. Aonde posso ir p fazer exame ?",5,0.1553807806751337,inform_symptoms,"Por favor me ajuda, estou com [febre](SINTOMA) [tosse](SINTOMA) e [cansaço](SINTOMA), dores no corpo. Aonde posso ir p fazer exame ?"
faz 4 dias,55,0.2358362364272828,inform_medicine,faz 4 dias
N uso nenhum remedi,72,0.2647751121579146,inform_symptoms,N uso nenhum remedi
Febre alta e cansaço extremo,15,0.3001579693822553,inform_symptoms,[Febre](SINTOMA) alta e [cansaço](SINTOMA) extremo
Tosse muita tosse seca,8,0.5639755368195095,inform,[Tosse](SINTOMA) muita [tosse seca](SINTOMA)
"Não q eu saiba se tive contato , mas saio p supermercado",24,0.1884859968533223,inform,"Não q eu saiba se tive contato , mas saio p supermercado"
Puxo o ar bem fundo,60,0.2463898260742052,request_inform,Puxo o ar bem fundo
Sim prostração,22,0.0350468025822792,inform,Sim [prostração](SINTOMA)
Tomo paracetamol mas logo a febre volta,23,0.355102092617087,inform_symptoms,Tomo paracetamol mas logo a [febre](SINTOMA) volta
"Respiração está forte, tenho q puxar aí vem a tosse",5,0.3799594136004044,inform_symptoms,"Respiração está forte, tenho q puxar aí vem a [tosse](SINTOMA)"
"Moro c minha mãe doente, 1 filha de 6 anos estou desesperada",39,0.1746401228236059,inform_medicine,"Moro c minha mãe doente, 1 filha de 6 anos estou desesperada"
Baixa pouco c meia hora sobecde novo,8,0.4159554019661279,inform,Baixa pouco c meia hora sobecde novo
"4x ao dia, mas n serve bem essa noite n dormiv febre alta",9,0.2840727508223628,inform_symptoms,"4x ao dia, mas n serve bem essa noite n dormiv [febre](SINTOMA) alta"
Sinto q está piorando por isso procure ajuda,68,0.2173641419940113,inform_symptoms,Sinto q está piorando por isso procure ajuda
Se aumentar falta de ar vou obg,41,0.1253880232592643,inform_symptoms,Se aumentar [falta de ar](SINTOMA) vou obg
Obg vou lá no posto de repente da certo,56,0.2206577024237538,inform_symptoms,Obg vou lá no posto de repente da certo
"Já faz 8 dias que senti febre alta, congestão nasal, perca do olfato e paladar, mal estar, inflamação no ouvido, dor de cabeça e tosse",77,0.128619827627043,inform_symptoms,"Já faz 8 dias que senti [febre](SINTOMA) alta, [congestão nasal](SINTOMA), perca do olfato e paladar, [mal estar](SINTOMA), [inflamação](SINTOMA) no ouvido, [dor de cabeça](SINTOMA) e [tosse](SINTOMA)"
E dor atrás dos olhos,86,0.2543413539094066,inform_symptoms,E dor atrás dos olhos
"Estou tendo contato com uma pessoa que precisa sair para trabalhar, onde ela trabalha é onde teve o epicentro, ali pela aldeota",9,0.1498952498688721,inform_symptoms,"Estou tendo contato com uma pessoa que precisa sair para trabalhar, onde ela trabalha é onde teve o epicentro, ali pela aldeota"
A febre é o único que não estou mais sentindo,16,0.1078497512060826,inform_symptoms,A [febre](SINTOMA) é o único que não estou mais sentindo
Apenas a congestão nasal,84,0.4458062145748978,inform_symptoms,Apenas a [congestão nasal](SINTOMA)
Um médico que trabalha na farmácia me passou amoxicilina para inflamação do ouvido,89,0.1437742195065121,inform_symptoms,Um médico que trabalha na farmácia me passou amoxicilina para [inflamação](SINTOMA) do ouvido
E tomei multigripe,4,0.2457578463246501,inform_medicine,E tomei multigripe
Ele é médico,19,0.2276212674525152,request_inform,Ele é médico
Comecei hoje,17,0.0702656548092042,inform_symptoms,Comecei hoje
O multigripe tomo desde sexta,75,0.2085137649159206,inform_symptoms,O multigripe tomo desde sexta
"Um pouco melhor, mas com muita dor de cabeça e dor no corpo todo",86,0.0864291761925849,inform_symptoms,"Um pouco melhor, mas com muita [dor de cabeça](SINTOMA) e dor no corpo todo"
Fraqueza nas pernas,83,0.3151237548546474,inform_symptoms,[Fraqueza](SINTOMA) nas pernas
A Febre está passando.,84,0.3159793063501643,inform_symptoms,A [Febre](SINTOMA) está passando.
"37,5 até 39 já marcou",28,0.3280444711755957,inform_symptoms,"37,5 até 39 já marcou"
"Agora estou sem febre, tomei paracetamol",29,0.3971047672823369,inform_medicine,"Agora estou sem [febre](SINTOMA), tomei paracetamol"
Ainda não fui porque não estou sentindo falta de ar,16,0.1183323097803115,inform_symptoms,Ainda não fui porque não estou sentindo [falta de ar](SINTOMA)
Hj eu estou me sentindo melhor devido ter tido ontem digamos que um surto da ansiedade,24,0.2250709555160812,inform,Hj eu estou me sentindo melhor devido ter tido ontem digamos que um surto da [ansiedade](SINTOMA)
Desde quando começou a pandemia eu já fui ficando meio que assustado meio que neurótico com os cuidados,75,0.139299022407817,inform_symptoms,Desde quando começou a pandemia eu já fui ficando meio que assustado meio que neurótico com os cuidados
Daí comecei a sentir sintomas,84,0.3043327085398607,inform_symptoms,Daí comecei a sentir sintomas
Teve uma noite que senti muita falta de ar perca de sono,56,0.0949375227972245,inform_symptoms,Teve uma noite que senti muita [falta de ar](SINTOMA) perca de sono
Esses tremor,33,0.7599710648418656,inform_symptoms,Esses [tremor](SINTOMA)
Já fui ficando estressado,2,0.2766785156138944,inform,Já fui ficando estressado
Mais aí consegui me controlar e passou,5,0.2258860872451766,inform_symptoms,Mais aí consegui me controlar e passou
Já tivesse problema um tempo atrás e hj vi que preciso de ajudas,56,0.1219275519596537,inform_symptoms,Já tivesse problema um tempo atrás e hj vi que preciso de ajudas
Esses dias procurei me apegar com DEUS e procurei ler,15,0.2345661477452469,inform_symptoms,Esses dias procurei me apegar com DEUS e procurei ler
Essa semana atacou mais por um motivo,75,0.1817234734288019,inform_symptoms,Essa semana atacou mais por um motivo
Essa semana minha mãe e um sobrinha adoeceram foram ao posto de saúde e fora colocadas em isoladamente por estarem com os sintomas do vírus,15,0.1070558549206418,inform_symptoms,Essa semana minha mãe e um sobrinha adoeceram foram ao posto de saúde e fora colocadas em isoladamente por estarem com os sintomas do vírus
Da hora que aninha sobrinha me avisou eu já comecei a se sentir mal,89,0.1197559730075233,inform_symptoms,Da hora que aninha sobrinha me avisou eu já comecei a se sentir mal
Daí daq com uma febres,74,0.3209555493867367,inform_symptoms,Daí daq com uma [febres](SINTOMA)
Comecei a ficar com medir e tal,66,0.2037838919216843,request_inform,Comecei a ficar com medir e tal
Febres*,21,0.3202776137328675,inform,[Febres](SINTOMA)*
Sim estou,22,0.0350468025822792,inform,Sim estou
Estou me cuidando,31,0.1144594914866664,request_inform,Estou me cuidando
Mais então,53,0.2056746961173446,inform_symptoms,Mais então
Ontem foi que eu tive uma crise de ansiedade forte,56,0.1792537106823737,inform_symptoms,Ontem foi que eu tive uma crise de [ansiedade](SINTOMA) forte
Então ontem a eu ter uma febre comecei a sentir como se eu estivesse com falta de ar porém eu estava respirando normal,24,0.1147245838123239,inform,Então ontem a eu ter uma [febre](SINTOMA) comecei a sentir como se eu estivesse com [falta de ar](SINTOMA) porém eu estava respirando normal
Mais isso que lhe falei,75,0.1161876845897862,inform_symptoms,Mais isso que lhe falei
"Ontem ao setor essa falta de ar notei que eu estava muito nervoso fui até um hospital e ao chegar lá eu não quis entrar e voltei ao normal, então eu notei que tinha algo de errado",24,0.0872378700720641,inform,"Ontem ao setor essa [falta de ar](SINTOMA) notei que eu estava muito nervoso fui até um hospital e ao chegar lá eu não quis entrar e voltei ao normal, então eu notei que tinha algo de errado"
Sentir*,21,0.26887837512669,inform,Sentir*
Minhas pernas estavam pensando quando eu andava,6,0.3114299524316302,inform_symptoms,Minhas pernas estavam pensando quando eu andava
Sim conheço porém quando me ataca forte tipo ontem eu não consigo ter o alto controle,49,0.1821892334850272,inform_symptoms,Sim conheço porém quando me ataca forte tipo ontem eu não consigo ter o alto controle
Hj ao acordar lhe bastante sobre isso,42,0.2358692720074355,inform_symptoms,Hj ao acordar lhe bastante sobre isso
E vi que todos sintomas que sinto e do síndrome do Pânico,5,0.1091210627072284,inform_symptoms,E vi que todos sintomas que sinto e do síndrome do Pânico
Estou com insônia falta de apetite,41,0.1472680377319024,inform_symptoms,Estou com [insônia](SINTOMA) falta de apetite
Tudo isso essa última semana me atacau,45,0.3181725701508612,inform,Tudo isso essa última semana me atacau
"Mais como eu estou lhe falando, quando eu sinto uma falta de ar dessa começo a pensar lá frente o que vai acontecer oq tá acontecendo entendi",24,0.1118238415006832,inform,"Mais como eu estou lhe falando, quando eu sinto uma [falta de ar](SINTOMA) dessa começo a pensar lá frente o que vai acontecer oq tá acontecendo entendi"
Então a crise ela dar e com tempo passa?,5,0.2269821587568272,inform_symptoms,Então a crise ela dar e com tempo passa?
Ah entendi,14,0.6391006073371668,greeting,Ah entendi
Eu tenho problema sempre quando se refere a doenças sabe,24,0.18946920648106,inform,Eu tenho problema sempre quando se refere a doenças sabe
E já notei que sempre que eu vou até o médico aí chegar lá já passa,75,0.1393559535550949,inform_symptoms,E já notei que sempre que eu vou até o médico aí chegar lá já passa
A ansiedade?,84,0.1821389800689944,inform_symptoms,A [ansiedade](SINTOMA)?
Como seriam ?,81,0.1931345662360397,inform_symptoms,Como seriam ?
Sim concordo,22,0.0350468025822792,inform,Sim concordo
Eu farei,32,0.0552220876230594,inform_symptoms,Eu farei
Complicou um pouco pra mim pq estou com um tipo de virose,56,0.2352489911926564,inform_symptoms,Complicou um pouco pra mim pq estou com um tipo de virose
Então não posso fazer um exercício algo mais,53,0.1277505611748388,inform_symptoms,Então não posso fazer um exercício algo mais
Um,11,0.0401750177887759,inform_symptoms,Um
Procura ocupar mais a mente né isso,53,0.257624130844631,inform_symptoms,Procura ocupar mais a mente né isso
Acho que isso foi uma das coisas que complicou eu tenho uma vida ativa,75,0.1560452823923148,inform_symptoms,Acho que isso foi uma das coisas que complicou eu tenho uma vida ativa
E parei por total,5,0.2282176687549784,inform_symptoms,E parei por total
Caso eu precise posso entrar em contato novamente,6,0.3261656750202506,inform_symptoms,Caso eu precise posso entrar em contato novamente
Eu agradeço de coração pela ajuda,43,0.2910987524233811,inform_symptoms,Eu agradeço de coração pela ajuda
Muito obg DEUS abençoe vc,40,0.2563878565251027,greeting,Muito obg DEUS abençoe vc
Pode deixa eu vou colocar,6,0.2178271932027359,inform_symptoms,Pode deixa eu vou colocar
Igualmente bom trabalho.,70,0.2493593845137186,greeting,Igualmente bom trabalho.
Uma idosa aqui de 73 anos. Está com muita tosse. Teve pouco de febre.  Nós aqui em casa estamos com uma possível suspeita.  Por conta que um membro da família está com todos os sintomas. Que também é enfermeira. Possivelmente ela nos contaminou.  Pois ela fez o teste.,9,0.0691664888581844,inform_symptoms,Uma idosa aqui de 73 anos. Está com muita [tosse](SINTOMA). Teve pouco de [febre](SINTOMA).  Nós aqui em casa estamos com uma possível suspeita.  Por conta que um membro da família está com todos os sintomas. Que também é enfermeira. Possivelmente ela nos contaminou.  Pois ela fez o teste.
Ainda n.. estamos esperando. Pq lá onde ela trabalha. Tem algumas pessoas que o resultado foi positivo,75,0.1663559775424939,inform_symptoms,Ainda n.. estamos esperando. Pq lá onde ela trabalha. Tem algumas pessoas que o resultado foi positivo
Se ela deve fazer teste ou não,53,0.2200854070081641,inform_symptoms,Se ela deve fazer teste ou não
Não pq as farmácias aqui está em falta,68,0.1542876468328942,inform_symptoms,Não pq as farmácias aqui está em falta
Rua canguru 133 conj Palmeiras,38,0.4913347378977681,inform,Rua canguru 133 conj Palmeiras
Mas ela me disse agr. Que se sente melhor. Espero piorar?,89,0.1248158334192576,inform_symptoms,Mas ela me disse agr. Que se sente melhor. Espero piorar?
Mas lá já faz o teste de imediato?,77,0.1620899133494892,inform_symptoms,Mas lá já faz o teste de imediato?
Boa tarde ajudou sim,79,0.1496416145926644,greeting,Boa tarde ajudou sim
Um pouco de coriza,87,0.114160318060427,inform_symptoms,Um pouco de [coriza](SINTOMA)
No dia 29,85,0.2566587701636877,inform,No dia 29
Não Muito,30,0.0921343724063881,inform_symptoms,Não Muito
Acredito que não estou com febre hoje,16,0.1285528174781699,inform_symptoms,Acredito que não estou com [febre](SINTOMA) hoje
E a respiração está ótima,5,0.2438896981728453,inform_symptoms,E a respiração está ótima
Eu já estou em isolamento social desde o dia 18 de março,77,0.1535854654641218,inform_symptoms,Eu já estou em isolamento social desde o dia 18 de março
Eu moro sizinho,32,0.2820110641710066,inform_symptoms,Eu moro sizinho
"Mas estou indo passar o final.de semana na casa do meu filho, o isolamento social está me deixando muito ansioso",9,0.1581897417448522,inform_symptoms,"Mas estou indo passar o final.de semana na casa do meu filho, o isolamento social está me deixando muito [ansioso](SINTOMA)"
